1929, 1526, 1958, 1526, 1958, 1580, 1929, 1580, small-vehicle, 0
2262, 1586, 2293, 1586, 2293, 1644, 2262, 1644, small-vehicle, 1
1934, 1592, 1960, 1592, 1960, 1649, 1934, 1649, small-vehicle, 2
2116, 2041, 2141, 2041, 2141, 2085, 2116, 2085, small-vehicle, 3
1948, 1285, 1975, 1285, 1975, 1339, 1948, 1339, small-vehicle, 4
2271, 1883, 2301, 1883, 2301, 1941, 2271, 1941, small-vehicle, 5
1295, 2123, 1323, 2123, 1323, 2170, 1295, 2170, small-vehicle, 6
2249, 1739, 2276, 1739, 2276, 1803, 2249, 1803, small-vehicle, 8
1326, 1582, 1354, 1582, 1354, 1645, 1326, 1645, small-vehicle, 12
2259, 1514, 2291, 1514, 2291, 1577, 2259, 1577, small-vehicle, 17
2229, 1671, 2285, 1671, 2285, 1731, 2229, 1731, small-vehicle, 19
1957, 1445, 1987, 1445, 1987, 1500, 1957, 1500, small-vehicle, 21
2280, 1963, 2310, 1963, 2310, 2024, 2280, 2024, small-vehicle, 26
2186, 1720, 2221, 1720, 2221, 1792, 2186, 1792, small-vehicle, 29
2263, 1809, 2298, 1809, 2298, 1873, 2263, 1873, small-vehicle, 32
2021, 1943, 2048, 1943, 2048, 2003, 2021, 2003, small-vehicle, 36
2245, 1939, 2275, 1939, 2275, 2002, 2245, 2002, small-vehicle, 40
1265, 1445, 1320, 1445, 1320, 1478, 1265, 1478, small-vehicle, 41
2281, 2057, 2313, 2057, 2313, 2128, 2281, 2128, small-vehicle, 42
1327, 1519, 1353, 1519, 1353, 1573, 1327, 1573, small-vehicle, 43
2226, 1421, 2254, 1421, 2254, 1489, 2226, 1489, small-vehicle, 46
2277, 1743, 2303, 1743, 2303, 1795, 2277, 1795, small-vehicle, 48
2180, 486, 2240, 486, 2240, 533, 2180, 533, small-vehicle, 66
1315, 1734, 1346, 1734, 1346, 1797, 1315, 1797, small-vehicle, 75
2068, 2006, 2096, 2006, 2096, 2075, 2068, 2075, small-vehicle, 76
1965, 2022, 1991, 2022, 1991, 2075, 1965, 2075, small-vehicle, 77
396, 1520, 454, 1520, 454, 1548, 396, 1548, small-vehicle, 79
2926, 1320, 2969, 1320, 2969, 1341, 2926, 1341, small-vehicle, 85
