2089, 20, 2117, 20, 2117, 78, 2089, 78, small-vehicle, 148
2293, 2107, 2322, 2107, 2322, 2164, 2293, 2164, small-vehicle, 1113
1965, 2116, 1989, 2116, 1989, 2160, 1965, 2160, small-vehicle, 1115
1957, 2034, 1988, 2034, 1988, 2088, 1957, 2088, small-vehicle, 1140
1990, 2012, 2037, 2012, 2037, 2139, 1990, 2139, large-vehicle, 1141
2257, 2051, 2288, 2051, 2288, 2109, 2257, 2109, small-vehicle, 1142
1957, 1959, 1987, 1959, 1987, 2020, 1957, 2020, small-vehicle, 1168
2256, 1965, 2288, 1965, 2288, 2031, 2256, 2031, small-vehicle, 1175
1283, 2043, 1308, 2043, 1308, 2095, 1283, 2095, small-vehicle, 1179
1978, 1855, 2011, 1855, 2011, 1918, 1978, 1918, small-vehicle, 1205
1951, 1793, 1981, 1793, 1981, 1852, 1951, 1852, small-vehicle, 1211
2422, 1854, 2461, 1854, 2461, 1873, 2422, 1873, small-vehicle, 1216
2246, 1797, 2276, 1797, 2276, 1855, 2246, 1855, small-vehicle, 1232
1954, 1723, 1985, 1723, 1985, 1779, 1954, 1779, small-vehicle, 1236
1270, 1756, 1298, 1756, 1298, 1823, 1270, 1823, small-vehicle, 1250
1940, 1650, 1970, 1650, 1970, 1711, 1940, 1711, small-vehicle, 1254
2243, 1625, 2281, 1625, 2281, 1693, 2243, 1693, small-vehicle, 1257
2265, 1699, 2301, 1699, 2301, 1771, 2265, 1771, small-vehicle, 1258
1268, 1648, 1297, 1648, 1297, 1715, 1268, 1715, small-vehicle, 1273
2227, 1533, 2252, 1533, 2252, 1589, 2227, 1589, small-vehicle, 1277
1934, 1564, 1964, 1564, 1964, 1628, 1934, 1628, small-vehicle, 1282
2177, 1429, 2207, 1429, 2207, 1494, 2177, 1494, small-vehicle, 1290
1262, 1571, 1285, 1571, 1285, 1611, 1262, 1611, small-vehicle, 1293
2258, 1488, 2286, 1488, 2286, 1554, 2258, 1554, small-vehicle, 1298
2445, 1927, 2506, 1927, 2506, 1948, 2445, 1948, small-vehicle, 1303
1926, 1415, 1955, 1415, 1955, 1472, 1926, 1472, small-vehicle, 1309
1259, 1441, 1283, 1441, 1283, 1498, 1259, 1498, small-vehicle, 1312
1252, 1359, 1279, 1359, 1279, 1419, 1252, 1419, small-vehicle, 1330
1248, 1289, 1277, 1289, 1277, 1353, 1248, 1353, small-vehicle, 1333
1918, 1256, 1946, 1256, 1946, 1307, 1918, 1307, small-vehicle, 1337
2219, 1208, 2245, 1208, 2245, 1274, 2219, 1274, small-vehicle, 1342
2743, 1911, 2809, 1911, 2809, 1943, 2743, 1943, small-vehicle, 1347
1245, 1228, 1270, 1228, 1270, 1281, 1245, 1281, small-vehicle, 1348
1938, 1134, 1971, 1134, 1971, 1187, 1938, 1187, small-vehicle, 1360
2211, 1147, 2242, 1147, 2242, 1206, 2211, 1206, small-vehicle, 1361
1335, 1077, 1389, 1077, 1389, 1103, 1335, 1103, small-vehicle, 1364
508, 1154, 554, 1154, 554, 1183, 508, 1183, small-vehicle, 1369
146, 1087, 201, 1087, 201, 1116, 146, 1116, small-vehicle, 1373
384, 1090, 437, 1090, 437, 1113, 384, 1113, small-vehicle, 1375
303, 1087, 366, 1087, 366, 1115, 303, 1115, small-vehicle, 1377
1336, 1135, 1395, 1135, 1395, 1163, 1336, 1163, small-vehicle, 1379
3686, 1885, 3748, 1885, 3748, 1911, 3686, 1911, small-vehicle, 1381
1151, 1080, 1203, 1080, 1203, 1102, 1151, 1102, small-vehicle, 1384
921, 1082, 974, 1082, 974, 1104, 921, 1104, small-vehicle, 1385
998, 1082, 1044, 1082, 1044, 1106, 998, 1106, small-vehicle, 1386
1205, 1069, 1268, 1069, 1268, 1109, 1205, 1109, small-vehicle, 1387
1463, 1076, 1523, 1076, 1523, 1102, 1463, 1102, small-vehicle, 1388
449, 1086, 498, 1086, 498, 1108, 449, 1108, small-vehicle, 1389
2802, 1039, 2852, 1039, 2852, 1063, 2802, 1063, small-vehicle, 1397
1238, 1005, 1266, 1005, 1266, 1059, 1238, 1059, small-vehicle, 1399
