361, 2133, 400, 2133, 400, 2170, 361, 2170, small-vehicle, 1615
2263, 2085, 2298, 2085, 2298, 2152, 2263, 2152, small-vehicle, 1633
1969, 2016, 1995, 2016, 1995, 2069, 1969, 2069, small-vehicle, 1637
466, 2024, 495, 2024, 495, 2085, 466, 2085, small-vehicle, 1643
389, 1990, 418, 1990, 418, 2051, 389, 2051, small-vehicle, 1650
2287, 1958, 2319, 1958, 2319, 2018, 2287, 2018, small-vehicle, 1656
1962, 1942, 1991, 1942, 1991, 1999, 1962, 1999, small-vehicle, 1658
3266, 2005, 3302, 2005, 3302, 2062, 3266, 2062, small-vehicle, 1665
2249, 1895, 2276, 1895, 2276, 1953, 2249, 1953, small-vehicle, 1680
1991, 1915, 2017, 1915, 2017, 1968, 1991, 1968, small-vehicle, 1683
1966, 1888, 1989, 1888, 1989, 1935, 1966, 1935, small-vehicle, 1687
2280, 1870, 2312, 1870, 2312, 1933, 2280, 1933, small-vehicle, 1697
1989, 1836, 2020, 1836, 2020, 1903, 1989, 1903, small-vehicle, 1699
2279, 1800, 2309, 1800, 2309, 1856, 2279, 1856, small-vehicle, 1705
2135, 551, 2164, 551, 2164, 617, 2135, 617, small-vehicle, 1706
1974, 1742, 2002, 1742, 2002, 1793, 1974, 1793, small-vehicle, 1708
1954, 1799, 1985, 1799, 1985, 1858, 1954, 1858, small-vehicle, 1709
3263, 1776, 3300, 1776, 3300, 1839, 3263, 1839, small-vehicle, 1715
2761, 1734, 2794, 1734, 2794, 1801, 2761, 1801, small-vehicle, 1727
2682, 1731, 2714, 1731, 2714, 1799, 2682, 1799, small-vehicle, 1728
2269, 1672, 2297, 1672, 2297, 1738, 2269, 1738, small-vehicle, 1729
2804, 1728, 2837, 1728, 2837, 1794, 2804, 1794, small-vehicle, 1731
2852, 1727, 2879, 1727, 2879, 1787, 2852, 1787, small-vehicle, 1739
1957, 1644, 1987, 1644, 1987, 1704, 1957, 1704, small-vehicle, 1742
1936, 1526, 1967, 1526, 1967, 1588, 1936, 1588, small-vehicle, 1760
3247, 1628, 3274, 1628, 3274, 1693, 3247, 1693, small-vehicle, 1763
96, 1514, 155, 1514, 155, 1543, 96, 1543, small-vehicle, 1765
3241, 1556, 3273, 1556, 3273, 1624, 3241, 1624, small-vehicle, 1767
1084, 1456, 1142, 1456, 1142, 1484, 1084, 1484, small-vehicle, 1772
81, 1438, 139, 1438, 139, 1468, 81, 1468, small-vehicle, 1773
1934, 1474, 1961, 1474, 1961, 1521, 1934, 1521, small-vehicle, 1777
2121, 330, 2148, 330, 2148, 385, 2121, 385, small-vehicle, 1785
2262, 1478, 2289, 1478, 2289, 1532, 2262, 1532, small-vehicle, 1787
595, 1406, 647, 1406, 647, 1430, 595, 1430, small-vehicle, 1790
531, 1409, 584, 1409, 584, 1433, 531, 1433, small-vehicle, 1793
3236, 1474, 3266, 1474, 3266, 1533, 3236, 1533, small-vehicle, 1794
665, 1404, 720, 1404, 720, 1427, 665, 1427, small-vehicle, 1799
735, 1397, 794, 1397, 794, 1424, 735, 1424, small-vehicle, 1804
