2158, 892, 2185, 892, 2185, 958, 2158, 958, small-vehicle, 1706
2151, 786, 2177, 786, 2177, 840, 2151, 840, small-vehicle, 1785
310, 2053, 354, 2053, 354, 2080, 310, 2080, small-vehicle, 1868
2300, 2121, 2332, 2121, 2332, 2174, 2300, 2174, small-vehicle, 1921
1979, 2095, 2002, 2095, 2002, 2137, 1979, 2137, small-vehicle, 1941
2300, 2051, 2328, 2051, 2328, 2109, 2300, 2109, small-vehicle, 1945
2004, 2040, 2029, 2040, 2029, 2100, 2004, 2100, small-vehicle, 1952
1974, 2001, 1998, 2001, 1998, 2051, 1974, 2051, small-vehicle, 1967
3203, 2060, 3233, 2060, 3233, 2119, 3203, 2119, small-vehicle, 1968
2294, 1979, 2324, 1979, 2324, 2042, 2294, 2042, small-vehicle, 1972
2268, 1991, 2299, 1991, 2299, 2049, 2268, 2049, small-vehicle, 1977
2257, 1916, 2287, 1916, 2287, 1977, 2257, 1977, small-vehicle, 1988
3194, 1975, 3229, 1975, 3229, 2037, 3194, 2037, small-vehicle, 2005
2288, 1901, 2318, 1901, 2318, 1960, 2288, 1960, small-vehicle, 2006
356, 1824, 410, 1824, 410, 1877, 356, 1877, small-vehicle, 2008
2726, 1856, 2789, 1856, 2789, 1885, 2726, 1885, small-vehicle, 2013
1962, 1832, 1993, 1832, 1993, 1893, 1962, 1893, small-vehicle, 2023
300, 1689, 350, 1689, 350, 1734, 300, 1734, small-vehicle, 2028
351, 1728, 396, 1728, 396, 1772, 351, 1772, small-vehicle, 2031
1985, 1772, 2011, 1772, 2011, 1825, 1985, 1825, small-vehicle, 2033
2202, 1518, 2230, 1518, 2230, 1575, 2202, 1575, small-vehicle, 2035
145, 1647, 205, 1647, 205, 1696, 145, 1696, small-vehicle, 2038
2265, 1735, 2293, 1735, 2293, 1788, 2265, 1788, small-vehicle, 2039
1980, 1699, 2012, 1699, 2012, 1765, 1980, 1765, small-vehicle, 2050
3193, 1909, 3221, 1909, 3221, 1963, 3193, 1963, small-vehicle, 2054
94, 1607, 153, 1607, 153, 1654, 94, 1654, small-vehicle, 2060
2275, 1679, 2298, 1679, 2298, 1720, 2275, 1720, small-vehicle, 2065
2729, 1892, 2769, 1892, 2769, 1917, 2729, 1917, small-vehicle, 2068
1624, 1719, 1685, 1719, 1685, 1746, 1624, 1746, small-vehicle, 2072
400, 1865, 453, 1865, 453, 1910, 400, 1910, small-vehicle, 2085
3162, 1583, 3198, 1583, 3198, 1645, 3162, 1645, small-vehicle, 2090
3160, 1507, 3231, 1507, 3231, 1560, 3160, 1560, small-vehicle, 2112
400, 1765, 452, 1765, 452, 1804, 400, 1804, small-vehicle, 2113
2146, 682, 2176, 682, 2176, 742, 2146, 742, small-vehicle, 2118
2843, 1429, 2907, 1429, 2907, 1458, 2843, 1458, small-vehicle, 2119
